total_sqft,bath,bhk,price,location
1220.0,2.0,2,59.5,Rachenahalli
1050.0,2.0,2,52.5,Rachenahalli
1050.0,2.0,2,52.1,Rachenahalli
1050.0,2.0,2,53.5,Rachenahalli
1113.0,2.0,2,55.0,Rachenahalli
3657.0,5.0,4,220.0,Rachenahalli
680.0,1.0,1,32.64,Rachenahalli
412.5,1.0,1,19.8,Rachenahalli
1050.0,2.0,2,52.5,Rachenahalli
690.0,1.0,1,39.8,Rachenahalli
1050.0,2.0,2,47.25,Rachenahalli
1050.0,2.0,2,55.5,Rachenahalli
985.0,2.0,2,49.97,Rachenahalli
1050.0,2.0,2,52.5,Rachenahalli
1050.0,2.0,2,52.08,Rachenahalli
1050.0,2.0,2,52.07,Rachenahalli
1050.0,2.0,2,52.08,Rachenahalli
985.0,2.0,2,49.97,Rachenahalli
1856.0,3.0,3,106.0,Rachenahalli
1050.0,2.0,2,52.5,Rachenahalli
985.0,2.0,2,50.17,Rachenahalli
2600.0,3.0,3,160.0,Rachenahalli
985.0,2.0,2,50.17,Rachenahalli
1050.0,2.0,2,52.71,Rachenahalli
1295.0,2.0,2,43.9,Raja Rajeshwari Nagar
1145.0,2.0,2,45.79,Raja Rajeshwari Nagar
1419.0,2.0,2,48.1,Raja Rajeshwari Nagar
1295.0,2.0,2,55.47,Raja Rajeshwari Nagar
1133.0,2.0,2,49.07,Raja Rajeshwari Nagar
1090.0,2.0,2,42.0,Raja Rajeshwari Nagar
1260.0,2.0,2,67.39,Raja Rajeshwari Nagar
1141.0,2.0,2,38.55,Raja Rajeshwari Nagar
1140.0,2.0,2,49.39,Raja Rajeshwari Nagar
1303.0,2.0,2,55.79,Raja Rajeshwari Nagar
600.0,1.0,1,22.0,Raja Rajeshwari Nagar
1278.0,2.0,3,53.76,Raja Rajeshwari Nagar
500.0,1.0,1,25.0,Raja Rajeshwari Nagar
1143.0,2.0,2,38.65,Raja Rajeshwari Nagar
1610.0,3.0,3,74.0,Raja Rajeshwari Nagar
1105.0,2.0,2,65.0,Raja Rajeshwari Nagar
1258.0,2.0,2,63.53,Raja Rajeshwari Nagar
1128.0,2.0,2,38.24,Raja Rajeshwari Nagar
1157.0,2.0,2,53.8,Raja Rajeshwari Nagar
1185.0,2.0,2,47.39,Raja Rajeshwari Nagar
1030.0,2.0,2,50.0,Raja Rajeshwari Nagar
1144.0,2.0,2,38.55,Raja Rajeshwari Nagar
1196.0,2.0,2,51.51,Raja Rajeshwari Nagar
1570.0,3.0,3,88.0,Raja Rajeshwari Nagar
1168.0,2.0,2,61.0,Raja Rajeshwari Nagar
1306.0,2.0,2,55.91,Raja Rajeshwari Nagar
1608.0,3.0,3,67.98,Raja Rajeshwari Nagar
1575.0,2.0,3,78.0,Raja Rajeshwari Nagar
1200.0,2.0,2,35.0,Raja Rajeshwari Nagar
1151.0,2.0,2,39.02,Raja Rajeshwari Nagar
1570.0,2.0,3,65.0,Raja Rajeshwari Nagar
1196.0,2.0,2,51.15,Raja Rajeshwari Nagar
1419.0,2.0,2,48.0,Raja Rajeshwari Nagar
1295.0,2.0,2,70.0,Raja Rajeshwari Nagar
648.0,1.0,1,31.75,Raja Rajeshwari Nagar
1100.0,2.0,2,55.0,Raja Rajeshwari Nagar
1140.0,2.0,2,38.55,Raja Rajeshwari Nagar
1090.0,2.0,2,43.59,Raja Rajeshwari Nagar
1023.0,2.0,2,42.0,Raja Rajeshwari Nagar
1070.0,2.0,2,50.0,Raja Rajeshwari Nagar
4800.0,8.0,8,225.0,Raja Rajeshwari Nagar
1128.0,2.0,2,48.79,Raja Rajeshwari Nagar
1267.0,2.0,2,42.85,Raja Rajeshwari Nagar
550.0,1.0,1,21.0,Raja Rajeshwari Nagar
1120.0,2.0,2,37.95,Raja Rajeshwari Nagar
1608.0,2.0,2,85.0,Raja Rajeshwari Nagar
1210.0,2.0,2,45.0,Raja Rajeshwari Nagar
1240.0,2.0,2,53.27,Raja Rajeshwari Nagar
1395.0,2.0,3,72.0,Raja Rajeshwari Nagar
1165.0,2.0,2,45.0,Raja Rajeshwari Nagar
1288.0,2.0,3,70.0,Raja Rajeshwari Nagar
1120.0,2.0,2,37.97,Raja Rajeshwari Nagar
1140.0,2.0,2,38.65,Raja Rajeshwari Nagar
1095.0,2.0,2,38.33,Raja Rajeshwari Nagar
1420.0,2.0,3,60.0,Raja Rajeshwari Nagar
1303.0,2.0,2,44.17,Raja Rajeshwari Nagar
1185.0,2.0,2,40.17,Raja Rajeshwari Nagar
1140.0,2.0,2,49.27,Raja Rajeshwari Nagar
1095.0,2.0,2,38.33,Raja Rajeshwari Nagar
1235.0,2.0,2,75.0,Raja Rajeshwari Nagar
1280.0,3.0,3,57.6,Raja Rajeshwari Nagar
1303.0,2.0,2,55.79,Raja Rajeshwari Nagar
1162.0,2.0,2,65.0,Raja Rajeshwari Nagar
1133.0,2.0,2,38.41,Raja Rajeshwari Nagar
1151.0,2.0,2,49.0,Raja Rajeshwari Nagar
1267.0,2.0,2,54.35,Raja Rajeshwari Nagar
1100.0,2.0,2,50.0,Raja Rajeshwari Nagar
1185.0,2.0,2,40.17,Raja Rajeshwari Nagar
1306.0,2.0,2,44.17,Raja Rajeshwari Nagar
1196.0,2.0,2,40.44,Raja Rajeshwari Nagar
1178.0,2.0,2,75.0,Raja Rajeshwari Nagar
1128.0,2.0,2,40.0,Raja Rajeshwari Nagar
1151.0,2.0,2,39.0,Raja Rajeshwari Nagar
1525.0,2.0,3,99.13,Raja Rajeshwari Nagar
1060.0,2.0,2,48.0,Raja Rajeshwari Nagar
3900.0,6.0,6,195.0,Raja Rajeshwari Nagar
1128.0,2.0,2,48.79,Raja Rajeshwari Nagar
1170.0,2.0,2,50.0,Raja Rajeshwari Nagar
1185.0,2.0,2,51.15,Raja Rajeshwari Nagar
1255.0,2.0,2,53.87,Raja Rajeshwari Nagar
1419.0,2.0,2,60.42,Raja Rajeshwari Nagar
1693.0,3.0,3,71.38,Raja Rajeshwari Nagar
3600.0,9.0,9,240.0,Raja Rajeshwari Nagar
1196.0,2.0,2,40.54,Raja Rajeshwari Nagar
1196.0,2.0,2,40.54,Raja Rajeshwari Nagar
1160.0,2.0,2,70.0,Raja Rajeshwari Nagar
1133.0,2.0,2,38.37,Raja Rajeshwari Nagar
1140.0,2.0,2,48.7,Raja Rajeshwari Nagar
1140.0,2.0,2,38.65,Raja Rajeshwari Nagar
1140.0,2.0,2,38.55,Raja Rajeshwari Nagar
1295.0,2.0,2,55.47,Raja Rajeshwari Nagar
1133.0,2.0,2,40.0,Raja Rajeshwari Nagar
1550.0,3.0,3,86.8,Raja Rajeshwari Nagar
1400.0,2.0,2,45.0,Raja Rajeshwari Nagar
1110.0,2.0,2,52.0,Raja Rajeshwari Nagar
1580.0,3.0,3,83.74,Raja Rajeshwari Nagar
1640.0,3.0,3,86.8,Raja Rajeshwari Nagar
1185.0,2.0,2,51.15,Raja Rajeshwari Nagar
1295.0,2.0,2,43.9,Raja Rajeshwari Nagar
1279.0,2.0,3,53.76,Raja Rajeshwari Nagar
1196.0,2.0,2,40.54,Raja Rajeshwari Nagar
1240.0,2.0,2,40.54,Raja Rajeshwari Nagar
1090.0,2.0,2,57.0,Raja Rajeshwari Nagar
1240.0,2.0,2,42.04,Raja Rajeshwari Nagar
1757.0,3.0,3,98.0,Raja Rajeshwari Nagar
1530.0,3.0,3,64.0,Raja Rajeshwari Nagar
1587.0,3.0,3,73.8,Raja Rajeshwari Nagar
1295.0,2.0,2,55.47,Raja Rajeshwari Nagar
1450.0,2.0,3,67.0,Raja Rajeshwari Nagar
1090.0,2.0,2,57.0,Raja Rajeshwari Nagar
945.0,2.0,2,45.0,Raja Rajeshwari Nagar
1303.0,2.0,2,55.78,Raja Rajeshwari Nagar
3450.0,7.0,8,225.0,Raja Rajeshwari Nagar
1419.0,2.0,2,48.1,Raja Rajeshwari Nagar
1700.0,2.0,3,86.0,Raja Rajeshwari Nagar
1270.0,2.0,2,62.0,Raja Rajeshwari Nagar
1250.0,2.0,2,68.0,Raja Rajeshwari Nagar
1260.0,2.0,3,62.0,Raja Rajeshwari Nagar
1196.0,2.0,2,40.54,Raja Rajeshwari Nagar
1580.0,2.0,3,66.85,Raja Rajeshwari Nagar
1050.0,2.0,2,37.0,Raja Rajeshwari Nagar
1021.0,3.0,3,59.0,Raja Rajeshwari Nagar
1196.0,2.0,2,40.54,Raja Rajeshwari Nagar
1500.0,3.0,3,88.0,Raja Rajeshwari Nagar
1168.0,2.0,2,66.0,Raja Rajeshwari Nagar
1400.0,2.0,3,86.0,Raja Rajeshwari Nagar
1157.0,2.0,2,65.0,Raja Rajeshwari Nagar
1206.0,2.0,2,40.7,Raja Rajeshwari Nagar
1000.0,2.0,2,50.0,Raja Rajeshwari Nagar
1485.0,2.0,3,63.0,Raja Rajeshwari Nagar
1335.0,2.0,3,56.0,Raja Rajeshwari Nagar
1255.0,2.0,2,42.54,Raja Rajeshwari Nagar
1530.0,3.0,3,64.86,Raja Rajeshwari Nagar
1850.0,3.0,3,98.0,Raja Rajeshwari Nagar
1140.0,2.0,2,44.0,Raja Rajeshwari Nagar
6000.0,8.0,8,215.0,Raja Rajeshwari Nagar
1140.0,2.0,2,39.0,Raja Rajeshwari Nagar
510.0,1.0,1,22.0,Raja Rajeshwari Nagar
1187.0,2.0,2,40.14,Raja Rajeshwari Nagar
1141.0,2.0,2,60.0,Raja Rajeshwari Nagar
1640.0,3.0,3,229.0,Rajaji Nagar
2390.0,3.0,3,415.0,Rajaji Nagar
2390.0,3.0,3,410.0,Rajaji Nagar
3516.0,4.0,4,540.0,Rajaji Nagar
1640.0,3.0,3,223.0,Rajaji Nagar
1800.0,4.0,6,324.0,Rajaji Nagar
3526.0,4.0,4,558.0,Rajaji Nagar
1800.0,3.0,3,260.0,Rajaji Nagar
1640.0,3.0,3,241.0,Rajaji Nagar
1370.0,2.0,2,170.0,Rajaji Nagar
2409.0,3.0,3,360.0,Rajaji Nagar
1718.0,3.0,2,288.0,Rajaji Nagar
2386.0,3.0,3,334.0,Rajaji Nagar
1200.0,2.0,2,150.0,Rajaji Nagar
1160.0,1.0,2,163.0,Rajaji Nagar
660.0,1.0,1,75.0,Rajaji Nagar
1440.0,2.0,2,170.0,Rajaji Nagar
2448.0,3.0,3,400.0,Rajaji Nagar
1440.0,2.0,2,185.0,Rajaji Nagar
1640.0,3.0,3,230.0,Rajaji Nagar
1800.0,2.0,3,250.0,Rajaji Nagar
3100.0,4.0,4,550.0,Rajaji Nagar
3526.0,4.0,4,598.0,Rajaji Nagar
1357.0,2.0,2,130.0,Rajaji Nagar
2300.0,3.0,3,369.0,Rajaji Nagar
2500.0,3.0,3,350.0,Rajaji Nagar
2559.0,3.0,3,403.0,Rajaji Nagar
1763.0,3.0,2,262.0,Rajaji Nagar
2533.0,3.0,3,425.0,Rajaji Nagar
1268.0,2.0,2,127.0,Rajaji Nagar
1640.0,3.0,3,262.0,Rajaji Nagar
1200.0,1.0,2,200.0,Rajaji Nagar
2367.0,3.0,3,375.0,Rajaji Nagar
2440.0,2.0,4,415.0,Rajaji Nagar
1640.0,3.0,3,251.0,Rajaji Nagar
1640.0,3.0,3,268.0,Rajaji Nagar
2367.0,4.0,3,340.0,Rajaji Nagar
1350.0,4.0,4,230.0,Rajaji Nagar
2400.0,5.0,5,408.0,Rajaji Nagar
2500.0,3.0,3,340.0,Rajaji Nagar
2390.0,3.0,3,372.0,Rajaji Nagar
2415.0,3.0,3,399.0,Rajaji Nagar
1718.0,3.0,2,275.0,Rajaji Nagar
1763.0,3.0,2,240.0,Rajaji Nagar
2409.0,3.0,3,395.0,Rajaji Nagar
1314.0,2.0,2,225.0,Rajaji Nagar
1440.0,2.0,2,165.0,Rajaji Nagar
1640.0,3.0,3,245.0,Rajaji Nagar
1690.0,3.0,3,125.0,Rajiv Nagar
1263.0,2.0,2,93.32,Rajiv Nagar
2340.0,4.0,4,148.0,Rajiv Nagar
2340.0,5.0,4,129.0,Rajiv Nagar
1330.0,2.0,2,93.0,Rajiv Nagar
2340.0,5.0,4,129.0,Rajiv Nagar
1309.0,2.0,2,80.0,Rajiv Nagar
2340.0,4.0,4,145.0,Rajiv Nagar
2330.0,5.0,4,175.0,Rajiv Nagar
2340.0,5.0,4,160.0,Rajiv Nagar
1151.0,2.0,2,48.77,Ramagondanahalli
1251.0,2.0,2,47.0,Ramagondanahalli
1235.0,2.0,2,52.04,Ramagondanahalli
1610.0,2.0,3,111.0,Ramagondanahalli
540.0,1.0,1,30.0,Ramagondanahalli
1235.0,2.0,2,46.8,Ramagondanahalli
1215.0,2.0,2,51.26,Ramagondanahalli
2257.0,4.0,3,157.0,Ramagondanahalli
1251.0,2.0,2,47.4,Ramagondanahalli
1610.0,2.0,3,115.0,Ramagondanahalli
920.0,2.0,2,65.0,Ramagondanahalli
1215.0,2.0,2,45.5,Ramagondanahalli
1253.0,2.0,2,52.66,Ramagondanahalli
1295.0,2.0,2,95.0,Ramagondanahalli
1151.0,2.0,2,50.5,Ramagondanahalli
1235.0,2.0,2,49.3,Ramagondanahalli
2257.0,3.0,3,159.0,Ramagondanahalli
1295.0,2.0,2,95.0,Ramagondanahalli
1910.0,3.0,3,142.0,Ramagondanahalli
1215.0,2.0,2,46.1,Ramagondanahalli
1251.0,2.0,2,50.0,Ramagondanahalli
1610.0,2.0,3,115.0,Ramagondanahalli
1151.0,2.0,2,43.6,Ramagondanahalli
1251.0,2.0,2,53.0,Ramagondanahalli
845.0,2.0,2,45.82,Ramagondanahalli
1910.0,3.0,3,150.0,Ramagondanahalli
2040.0,3.0,3,114.0,Ramagondanahalli
1251.0,2.0,2,46.0,Ramagondanahalli
1151.0,2.0,2,46.0,Ramagondanahalli
1610.0,2.0,3,112.0,Ramagondanahalli
1610.0,2.0,3,115.0,Ramagondanahalli
1200.0,3.0,3,56.1,Ramagondanahalli
2787.0,5.0,4,220.0,Ramagondanahalli
1125.0,2.0,2,75.0,Ramagondanahalli
1151.0,2.0,2,42.5,Ramagondanahalli
2257.0,3.0,3,155.0,Ramagondanahalli
1500.0,3.0,3,100.0,Ramagondanahalli
1910.0,3.0,3,131.0,Ramagondanahalli
3700.0,4.0,4,225.0,Ramamurthy Nagar
3500.0,5.0,5,150.0,Ramamurthy Nagar
1050.0,2.0,2,37.0,Ramamurthy Nagar
1040.0,2.0,2,50.0,Ramamurthy Nagar
1200.0,3.0,2,72.0,Ramamurthy Nagar
360.0,1.0,1,26.0,Ramamurthy Nagar
950.0,2.0,2,50.79,Ramamurthy Nagar
1200.0,2.0,3,66.0,Ramamurthy Nagar
1525.0,3.0,3,100.0,Ramamurthy Nagar
1200.0,2.0,2,80.0,Ramamurthy Nagar
1200.0,2.0,2,42.0,Ramamurthy Nagar
1100.0,2.0,2,68.0,Ramamurthy Nagar
1185.0,2.0,2,45.5,Ramamurthy Nagar
1170.0,2.0,2,46.8,Ramamurthy Nagar
1150.0,2.0,2,51.0,Ramamurthy Nagar
1200.0,2.0,2,48.0,Ramamurthy Nagar
600.0,3.0,2,45.0,Ramamurthy Nagar
1110.0,2.0,2,65.0,Ramamurthy Nagar
1200.0,2.0,2,78.0,Ramamurthy Nagar
600.0,1.0,1,43.0,Ramamurthy Nagar
1006.0,2.0,2,57.0,Ramamurthy Nagar
1200.0,2.0,2,76.0,Ramamurthy Nagar
700.0,2.0,2,33.0,Ramamurthy Nagar
1125.0,2.0,2,47.0,Ramamurthy Nagar
1000.0,2.0,2,62.0,Ramamurthy Nagar
1334.0,2.0,2,67.0,Ramamurthy Nagar
1200.0,2.0,2,46.0,Ramamurthy Nagar
1200.0,2.0,2,57.9,Ramamurthy Nagar
1360.0,2.0,2,45.0,Ramamurthy Nagar
1170.0,2.0,2,44.0,Ramamurthy Nagar
2200.0,4.0,4,130.0,Ramamurthy Nagar
1050.0,2.0,2,51.66,Ramamurthy Nagar
2916.0,5.0,4,230.0,Ramamurthy Nagar
2316.0,3.0,3,125.0,Ramamurthy Nagar
1101.0,2.0,2,50.0,Ramamurthy Nagar
1150.0,2.0,2,40.0,Ramamurthy Nagar
1050.0,2.0,2,37.8,Ramamurthy Nagar
935.0,2.0,2,39.0,Ramamurthy Nagar
1200.0,2.0,2,68.0,Ramamurthy Nagar
540.0,1.0,1,35.0,Ramamurthy Nagar
960.0,2.0,2,35.0,Ramamurthy Nagar
1314.0,2.0,3,63.0,Rayasandra
1065.0,2.0,2,44.95,Rayasandra
1708.0,3.0,3,75.0,Rayasandra
1199.0,2.0,3,48.5,Rayasandra
1577.0,3.0,3,67.0,Rayasandra
1253.0,2.0,2,57.0,Rayasandra
583.0,1.0,1,26.9,Rayasandra
1198.0,2.0,2,54.0,Rayasandra
1555.0,3.0,3,75.17,Rayasandra
1458.0,3.0,3,60.0,Rayasandra
1179.0,2.0,3,55.0,Rayasandra
1601.0,3.0,3,70.0,Rayasandra
1708.0,3.0,4,76.0,Rayasandra
470.0,1.0,1,21.0,Rayasandra
3600.0,5.0,5,145.0,Rayasandra
1357.0,2.0,3,59.0,Rayasandra
1500.0,2.0,3,95.0,Sahakara Nagar
1100.0,2.0,2,56.0,Sahakara Nagar
1219.0,2.0,2,48.0,Sahakara Nagar
1100.0,2.0,3,75.0,Sahakara Nagar
1655.0,3.0,3,115.0,Sahakara Nagar
1150.0,2.0,2,54.0,Sahakara Nagar
1270.0,2.0,2,69.85,Sahakara Nagar
960.0,2.0,2,56.0,Sahakara Nagar
1048.0,2.0,2,50.0,Sahakara Nagar
1160.0,2.0,2,55.0,Sahakara Nagar
1200.0,2.0,3,75.0,Sahakara Nagar
2500.0,4.0,4,200.0,Sahakara Nagar
1914.0,3.0,3,179.0,Sahakara Nagar
1500.0,3.0,3,125.0,Sahakara Nagar
1100.0,2.0,2,55.0,Sahakara Nagar
1914.0,3.0,3,149.0,Sahakara Nagar
1000.0,2.0,2,60.0,Sahakara Nagar
1175.0,2.0,2,49.0,Sahakara Nagar
1370.0,2.0,3,90.0,Sahakara Nagar
1100.0,2.0,2,55.0,Sahakara Nagar
1100.0,2.0,3,75.0,Sahakara Nagar
1180.0,2.0,2,72.0,Sahakara Nagar
1200.0,2.0,2,60.0,Sahakara Nagar
1032.0,2.0,2,45.0,Sahakara Nagar
1200.0,2.0,2,46.0,Sahakara Nagar
1270.0,2.0,2,96.0,Sahakara Nagar
1201.0,2.0,2,80.0,Sahakara Nagar
1200.0,2.0,2,54.0,Sahakara Nagar
1291.0,2.0,2,72.3,Sahakara Nagar
1000.0,2.0,2,70.0,Sanjay nagar
1100.0,2.0,2,98.0,Sanjay nagar
1150.0,2.0,2,72.2,Sanjay nagar
1800.0,3.0,3,180.0,Sanjay nagar
630.0,1.0,2,35.0,Sanjay nagar
3300.0,3.0,5,250.0,Sanjay nagar
1900.0,2.0,3,180.0,Sanjay nagar
1575.0,2.0,2,90.0,Sanjay nagar
960.0,2.0,2,55.0,Sanjay nagar
1050.0,2.0,2,59.0,Sanjay nagar
1150.0,2.0,2,70.0,Sanjay nagar
1500.0,3.0,3,150.0,Sanjay nagar
1180.0,2.0,2,80.0,Sanjay nagar
2121.0,4.0,3,253.0,Sarakki Nagar
2289.0,3.0,3,260.0,Sarakki Nagar
2500.0,4.0,3,325.0,Sarakki Nagar
2145.0,4.0,3,270.0,Sarakki Nagar
1200.0,3.0,3,128.0,Sarakki Nagar
2663.0,4.0,3,338.0,Sarakki Nagar
1840.0,4.0,3,175.0,Sarakki Nagar
2250.0,3.0,3,148.0,Sarjapur
1600.0,3.0,3,75.0,Sarjapur
1242.5,2.0,2,43.49,Sarjapur
913.0,2.0,2,32.0,Sarjapur
1128.0,2.0,2,60.0,Sarjapur
1185.0,2.0,2,47.0,Sarjapur
900.0,2.0,3,42.0,Sarjapur
649.5,1.0,1,17.535,Sarjapur
1020.0,2.0,2,35.0,Sarjapur
1195.0,2.0,2,42.0,Sarjapur
1240.0,2.0,2,44.0,Sarjapur
950.0,2.0,2,32.5,Sarjapur
1285.0,2.0,3,68.0,Sarjapur
925.0,2.0,2,25.0,Sarjapur
3190.0,3.0,4,160.0,Sarjapur
1215.0,2.0,2,40.0,Sarjapur
1200.0,3.0,3,78.0,Sarjapur
1000.0,2.0,2,30.0,Sarjapur
1157.0,2.0,2,40.0,Sarjapur
2238.0,3.0,3,140.0,Sarjapur
2020.0,3.0,3,85.0,Sarjapur
2885.0,3.0,4,185.0,Sarjapur
1240.0,2.0,2,44.3,Sarjapur
625.0,1.0,1,19.0,Sarjapur
2585.5,4.0,4,139.5,Sarjapur
940.0,2.0,2,25.38,Sarjapur
2100.0,3.0,4,125.0,Sarjapur
913.0,2.0,2,36.0,Sarjapur
1404.0,2.0,3,53.35,Sarjapur
1830.0,3.0,3,88.0,Sarjapur
1364.0,2.0,3,56.0,Sarjapur
1124.0,2.0,2,30.35,Sarjapur
1044.0,2.0,2,32.0,Sarjapur
650.0,1.0,1,19.87,Sarjapur
1175.0,2.0,2,42.0,Sarjapur
1240.0,2.0,2,43.1,Sarjapur
1032.0,2.0,2,42.0,Sarjapur
1044.0,2.0,2,34.0,Sarjapur
1200.0,3.0,3,76.13,Sarjapur
1200.0,2.0,2,62.0,Sarjapur
900.0,2.0,2,27.98,Sarjapur
1205.0,2.0,2,29.0,Sarjapur
850.0,2.0,2,32.0,Sarjapur
1175.0,2.0,2,41.68,Sarjapur
920.0,2.0,2,33.0,Sarjapur
1150.0,2.0,2,41.0,Sarjapur
1200.0,2.0,2,42.6,Sarjapur
1333.0,3.0,3,50.0,Sarjapur
1044.0,2.0,2,36.0,Sarjapur
950.0,2.0,2,35.0,Sarjapur
2172.0,3.0,3,100.0,Sarjapur
633.0,1.0,1,17.09,Sarjapur
1451.0,2.0,2,87.0,Sarjapur
2400.0,3.0,4,140.0,Sarjapur
1525.0,2.0,3,68.0,Sarjapur
1095.0,2.0,2,45.0,Sarjapur
1425.0,3.0,3,57.0,Sarjapur
2497.0,3.0,3,140.0,Sarjapur  Road
1787.0,3.0,3,98.29,Sarjapur  Road
1787.0,3.0,3,125.0,Sarjapur  Road
1000.0,2.0,2,67.0,Sarjapur  Road
1346.0,2.0,2,74.03,Sarjapur  Road
1195.0,2.0,2,70.0,Sarjapur  Road
1550.0,3.0,3,100.0,Sarjapur  Road
2100.0,3.0,3,125.0,Sarjapur  Road
1691.0,3.0,3,113.0,Sarjapur  Road
1278.0,2.0,2,95.0,Sarjapur  Road
2238.0,3.0,3,140.0,Sarjapur  Road
1800.0,3.0,3,110.0,Sarjapur  Road
1984.0,4.0,3,146.0,Sarjapur  Road
1128.0,2.0,2,59.0,Sarjapur  Road
1700.0,3.0,3,110.0,Sarjapur  Road
1157.0,2.0,3,75.0,Sarjapur  Road
1282.0,2.0,2,72.0,Sarjapur  Road
4111.0,4.0,4,310.0,Sarjapur  Road
3900.0,4.0,4,300.0,Sarjapur  Road
1050.0,2.0,2,62.0,Sarjapur  Road
1700.0,3.0,3,135.0,Sarjapur  Road
1691.0,3.0,3,119.0,Sarjapur  Road
1846.0,3.0,3,140.0,Sarjapur  Road
1200.0,3.0,3,95.0,Sarjapur  Road
1819.0,3.0,3,100.0,Sarjapur  Road
1845.0,4.0,3,110.0,Sarjapur  Road
1233.0,2.0,2,77.65,Sarjapur  Road
1680.0,3.0,3,112.0,Sarjapur  Road
1255.0,2.0,2,92.0,Sarjapur  Road
1311.0,2.0,2,78.0,Sarjapur  Road
1157.0,2.0,3,75.0,Sarjapur  Road
1145.0,2.0,2,75.0,Sarjapur  Road
1300.0,2.0,3,70.0,Sarjapur  Road
2180.0,3.0,3,170.0,Sarjapur  Road
1750.0,3.0,3,110.0,Sarjapur  Road
1200.0,3.0,3,70.0,Sarjapur  Road
2600.0,3.0,3,200.0,Sarjapur  Road
685.0,1.0,1,40.0,Sarjapur  Road
1241.0,2.0,2,82.0,Sarjapur  Road
835.0,1.0,1,46.95,Sarjapur  Road
1280.0,2.0,2,76.0,Sarjapur  Road
1263.0,2.0,2,78.0,Sarjapur  Road
1691.0,3.0,3,98.0,Sarjapur  Road
1308.0,2.0,2,83.0,Sarjapur  Road
1592.0,3.0,3,91.0,Sarjapur  Road
1150.0,2.0,2,77.0,Sarjapur  Road
1965.0,3.0,3,120.0,Sarjapur  Road
2275.0,4.0,3,180.0,Sarjapur  Road
1418.0,2.0,2,78.0,Sarjapur  Road
1200.0,2.0,2,93.0,Sarjapur  Road
1115.0,2.0,2,60.0,Sarjapur  Road
1525.0,2.0,3,87.0,Sarjapur  Road
1346.0,2.0,2,71.32,Sarjapur  Road
715.0,1.0,1,29.0,Sarjapur  Road
1230.0,2.0,2,94.5,Sarjapur  Road
1750.0,3.0,3,99.0,Sarjapur  Road
1145.0,2.0,2,62.0,Sarjapur  Road
1500.0,3.0,3,88.0,Sarjapur  Road
1846.0,3.0,3,145.0,Sarjapur  Road
1067.0,2.0,2,60.0,Sarjapur  Road
1700.0,3.0,3,95.0,Sarjapur  Road
1230.0,2.0,2,65.0,Sarjapur  Road
3785.0,5.0,4,280.0,Sarjapur  Road
2556.0,3.0,3,169.0,Sarjapur  Road
1278.0,2.0,2,90.0,Sarjapur  Road
1305.0,2.0,2,99.0,Sarjapur  Road
1755.0,3.0,3,122.0,Sarjapur  Road
1700.0,3.0,3,93.5,Sarjapur  Road
1060.0,2.0,2,55.0,Sarjapur  Road
1455.0,2.0,3,98.0,Sarjapur  Road
1850.0,3.0,3,140.0,Sarjapur  Road
950.0,1.0,1,39.9,Sarjapur  Road
1826.0,3.0,3,130.0,Sarjapur  Road
1660.0,2.0,3,116.0,Sarjapur  Road
1700.0,3.0,3,108.0,Sarjapur  Road
1539.0,3.0,3,85.0,Sarjapur  Road
1489.0,2.0,3,82.0,Sarjapur  Road
1200.0,2.0,2,75.0,Sarjapur  Road
3044.0,3.0,3,183.0,Sarjapur  Road
1877.0,4.0,3,150.0,Sarjapur  Road
1229.0,2.0,2,70.0,Sarjapur  Road
1342.0,2.0,2,70.0,Sarjapur  Road
1711.0,3.0,3,110.0,Sarjapur  Road
1050.0,2.0,2,63.5,Sarjapur  Road
1350.0,2.0,2,102.0,Sarjapur  Road
2990.0,4.0,4,240.0,Sarjapur  Road
1457.0,3.0,3,85.0,Sarjapur  Road
1685.0,3.0,3,135.0,Sarjapur  Road
1200.0,3.0,3,70.0,Sarjapur  Road
984.0,2.0,2,55.0,Sarjapur  Road
1320.0,2.0,2,100.0,Sarjapur  Road
1984.0,4.0,3,145.0,Sarjapur  Road
1550.0,2.0,3,89.0,Sarjapur  Road
2425.0,5.0,4,201.0,Sarjapur  Road
1691.0,3.0,3,113.0,Sarjapur  Road
2070.0,4.0,3,160.0,Sarjapur  Road
1435.0,3.0,3,90.0,Sarjapur  Road
1262.0,2.0,2,67.0,Sarjapur  Road
1693.0,3.0,3,125.0,Sarjapur  Road
1826.0,3.0,3,125.0,Sarjapur  Road
1660.0,3.0,3,116.0,Sarjapur  Road
1830.0,3.0,3,119.0,Sarjapur  Road
2900.0,4.0,4,240.0,Sarjapur  Road
1059.0,2.0,2,68.0,Sarjapur  Road
1157.0,2.0,3,74.0,Sarjapur  Road
1700.0,3.0,3,118.0,Sarjapur  Road
1691.0,3.0,3,120.0,Sarjapur  Road
1308.0,2.0,2,75.0,Sarjapur  Road
1580.0,3.0,3,125.0,Sarjapur  Road
1763.25,3.0,3,98.0,Sarjapur  Road
1826.0,3.0,3,130.0,Sarjapur  Road
1550.0,2.0,3,98.0,Sarjapur  Road
1819.0,3.0,3,100.0,Sarjapur  Road
984.0,2.0,2,59.0,Sarjapur  Road
1489.0,3.0,3,88.0,Sarjapur  Road
702.0,1.0,1,52.0,Sarjapur  Road
1242.0,2.0,2,75.0,Sarjapur  Road
2275.0,4.0,3,185.0,Sarjapur  Road
